,species,chemical,conc (mol/L),species_divisions,species_others,subClassOf,smiles,smiles_clusters
2580,https://cfpub.epa.gov/ecotox/taxon/339,https://cfpub.epa.gov/ecotox/cas/151213,4.556509231524156,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],3
2581,https://cfpub.epa.gov/ecotox/taxon/339,https://cfpub.epa.gov/ecotox/cas/50293,7.507502282956461,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
2582,https://cfpub.epa.gov/ecotox/taxon/339,https://cfpub.epa.gov/ecotox/cas/71432,2.5357252368125343,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_134179,C1=CC=CC=C1,1
2583,https://cfpub.epa.gov/ecotox/taxon/339,https://cfpub.epa.gov/ecotox/cas/91203,4.806393675712851,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C=CC=CC2=C1,3
2584,https://cfpub.epa.gov/ecotox/taxon/339,https://cfpub.epa.gov/ecotox/cas/95476,3.683202642105461,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_134179,CC1=CC=CC=C1C,3
2585,https://cfpub.epa.gov/ecotox/taxon/339,https://cfpub.epa.gov/ecotox/cas/95932,4.71248781454072,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1=CC(=C(C=C1C)C)C,3
2586,https://cfpub.epa.gov/ecotox/taxon/34,https://cfpub.epa.gov/ecotox/cas/121755,6.0871976388800135,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
2587,https://cfpub.epa.gov/ecotox/taxon/34,https://cfpub.epa.gov/ecotox/cas/2921882,6.438929610876286,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
2588,https://cfpub.epa.gov/ecotox/taxon/34,https://cfpub.epa.gov/ecotox/cas/333415,5.042108766207057,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
2589,https://cfpub.epa.gov/ecotox/taxon/34,https://cfpub.epa.gov/ecotox/cas/50293,6.619476042400392,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
2590,https://cfpub.epa.gov/ecotox/taxon/34,https://cfpub.epa.gov/ecotox/cas/52686,4.934622347961034,https://cfpub.epa.gov/ecotox/group/Fish,,,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1
2591,https://cfpub.epa.gov/ecotox/taxon/34,https://cfpub.epa.gov/ecotox/cas/56382,5.217197526359458,https://cfpub.epa.gov/ecotox/group/Fish,,http://purl.obolibrary.org/obo/CHEBI_35716,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3
2592,https://cfpub.epa.gov/ecotox/taxon/34,https://cfpub.epa.gov/ecotox/cas/62737,5.7957734047046126,https://cfpub.epa.gov/ecotox/group/Fish,,,COP(=O)(OC)OC=C(Cl)Cl,1
2593,https://cfpub.epa.gov/ecotox/taxon/340,https://cfpub.epa.gov/ecotox/cas/108952,1.9014398494263125,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
2594,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/100516,3.8575656660482736,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)CO,3
2595,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/103844,3.0701606248289366,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,O=C(Nc1ccccc1)C,1
2596,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/106898,3.70852948378794,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1C(O1)CCl,1
2597,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/108203,1.1894988206870547,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(C)OC(C)C,1
2598,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/108930,2.1430538537572827,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C1CCC(CC1)O,1
2599,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/110805,0.9545705191486932,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCOCCO,1
2600,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/110918,2.33779857726225,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1COCCN1,1
2601,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/111762,1.9753362072445728,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCCOCCO,1
2602,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/111900,1.1274093458964332,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCOCCOCCO,1
2603,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/112276,1.1763488640330224,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C(COCCOCCO)O,1
2604,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/115866,3.5355885700886422,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,0
2605,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/123386,2.763742368858717,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CCC=O,1
2606,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/124630,3.8806383152824617,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CS(=O)(=O)Cl,1
2607,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/127184,2.7710667612863102,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)(Cl)Cl,1
2608,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/151213,4.204326713412793,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],3
2609,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/206440,6.828397780227232,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,0
2610,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/2921882,6.919484041434343,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
2611,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/333415,5.177666478825651,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
2612,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/357573,4.294674505289194,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,0
2613,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/56235,3.0108961366728755,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)(Cl)(Cl)Cl,1
2614,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/57249,5.546241254126066,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75,0
2615,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/74839,3.8936785559111415,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CBr,1
2616,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/74873,2.2675367475003645,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CCl,1
2617,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/75354,2.5841185489620164,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C=C(Cl)Cl,1
2618,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/75741,4.297916065923565,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,C[Pb](C)(C)C,1
2619,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/75865,5.230719632371742,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CC(C)(C#N)O,1
2620,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/77781,3.924275839266601,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,COS(=O)(=O)OC,1
2621,https://cfpub.epa.gov/ecotox/taxon/341,https://cfpub.epa.gov/ecotox/cas/83329,3.8260127964666495,https://cfpub.epa.gov/ecotox/group/Fish,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC2=CC=CC3=C2C1=CC=C3,3
2622,https://cfpub.epa.gov/ecotox/taxon/342,https://cfpub.epa.gov/ecotox/cas/121755,5.841867793414134,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
2623,https://cfpub.epa.gov/ecotox/taxon/342,https://cfpub.epa.gov/ecotox/cas/50293,6.451984955106629,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
2624,https://cfpub.epa.gov/ecotox/taxon/342,https://cfpub.epa.gov/ecotox/cas/52645531,6.827724577026707,https://cfpub.epa.gov/ecotox/group/Insects/Spiders,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
2625,https://cfpub.epa.gov/ecotox/taxon/343,https://cfpub.epa.gov/ecotox/cas/91203,4.660265640034613,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C=CC=CC2=C1,3
2626,https://cfpub.epa.gov/ecotox/taxon/343,https://cfpub.epa.gov/ecotox/cas/95487,3.961774917797829,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1=CC=CC=C1O,3
2627,https://cfpub.epa.gov/ecotox/taxon/343,https://cfpub.epa.gov/ecotox/cas/95534,3.4276199796969755,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1=CC=CC=C1N,3
2628,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/108883,2.2216742422935325,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CC1=CC=CC=C1,3
2629,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/108952,2.3712618654044757,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
2630,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/110543,2.7471100601685383,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CCCCCC,1
2631,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/121755,3.6924866003381744,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
2632,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/137268,4.681219522108607,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CN(C)C(=S)SSC(=S)N(C)C,1
2633,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/151213,4.269267520345808,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],3
2634,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/2921882,5.287460826728936,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
2635,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/333415,3.7418662494204886,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3
2636,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/52686,3.3199732293250515,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1
2637,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/56382,4.0660022274112615,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_35716,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3
2638,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/67641,2.8886811054670174,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,CC(=O)C,1
2639,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/67663,4.69135413048937,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(Cl)(Cl)Cl,1
2640,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/688733,6.273832385302909,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,CCCC[SnH](CCCC)CCCC,3
2641,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/71432,4.892706637805666,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C1=CC=CC=C1,1
2642,https://cfpub.epa.gov/ecotox/taxon/345,https://cfpub.epa.gov/ecotox/cas/97007,5.004274071807727,https://cfpub.epa.gov/ecotox/group/Invertebrates,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,1
2643,https://cfpub.epa.gov/ecotox/taxon/34527,https://cfpub.epa.gov/ecotox/cas/335671,1.5572582201853142,https://cfpub.epa.gov/ecotox/group/Amphibians,,http://purl.obolibrary.org/obo/CHEBI_36587,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3
2644,https://cfpub.epa.gov/ecotox/taxon/346,https://cfpub.epa.gov/ecotox/cas/121755,6.9445301353112825,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
2645,https://cfpub.epa.gov/ecotox/taxon/346,https://cfpub.epa.gov/ecotox/cas/151213,5.135316763218406,https://cfpub.epa.gov/ecotox/group/Crustaceans,,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],3
2646,https://cfpub.epa.gov/ecotox/taxon/346,https://cfpub.epa.gov/ecotox/cas/206440,6.963096354124688,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,0
2647,https://cfpub.epa.gov/ecotox/taxon/346,https://cfpub.epa.gov/ecotox/cas/52315078,7.538944284222793,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
2648,https://cfpub.epa.gov/ecotox/taxon/346,https://cfpub.epa.gov/ecotox/cas/52645531,6.727829710469189,https://cfpub.epa.gov/ecotox/group/Crustaceans,,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
2649,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/108463,3.293350714460572,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC(=C1)O)O,1
2650,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/108952,4.098260593340738,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
2651,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/110861,3.198887916337363,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=NC=C1,1
2652,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/120809,3.3980860649805846,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C(=C1)O)O,1
2653,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/121755,6.196342108305083,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,3
2654,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/123319,5.122460649090699,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1O)O,1
2655,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/127184,2.9792238329087906,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_134179,C(=C(Cl)Cl)(Cl)Cl,1
2656,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/50293,7.548894968114685,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,3
2657,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/52315078,8.618125530270419,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
2658,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/52645531,7.477209218282808,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0
2659,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/62533,3.5004063840402213,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)N,1
2660,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/62737,7.263134822135117,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,,COP(=O)(OC)OC=C(Cl)Cl,1
2661,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/64197,2.6415835931070117,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_36587,CC(=O)O,1
2662,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/83329,3.8453179516620364,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,C1CC2=CC=CC3=C2C1=CC=C3,3
2663,https://cfpub.epa.gov/ecotox/taxon/347,https://cfpub.epa.gov/ecotox/cas/95487,3.881368580720898,https://cfpub.epa.gov/ecotox/group/Crustaceans,https://cfpub.epa.gov/ecotox/group/StandardTestSpecies,http://purl.obolibrary.org/obo/CHEBI_33832,CC1=CC=CC=C1O,3
2664,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/100527,3.826820823173898,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)C=O,3
2665,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/107028,5.569414336246351,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_36587,C=CC=O,1
2666,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/107073,2.995157751117387,https://cfpub.epa.gov/ecotox/group/Molluscs,,,C(CCl)O,1
2667,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/108952,3.264900956597725,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)O,1
2668,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/123546,2.8098940762640314,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_36587,CC(=O)CC(=O)C,1
2669,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/2921882,5.636398290027152,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_33832,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3
2670,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/62533,2.6283095996122605,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_33832,C1=CC=C(C=C1)N,1
2671,https://cfpub.epa.gov/ecotox/taxon/348,https://cfpub.epa.gov/ecotox/cas/67721,5.050342923551581,https://cfpub.epa.gov/ecotox/group/Molluscs,,http://purl.obolibrary.org/obo/CHEBI_134179,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,1
